task_id,title,description,created_at,due_date,creator,assignee,priority,workload_hours,assignee_completed_tasks,assignee_avg_completion_days,status,days_to_due,is_overdue
811,Research new lib,Gather sales data and prepare report for stakeholders by Friday.,2025-09-19 22:25:59.627850,2025-10-05 22:25:59.627850,bob,diana,0,3,168,2.9,done,16,0
812,Optimize DB queries,Plan sprint items and assign tasks to frontend/backend teams.,2025-09-29 22:25:59.627850,2025-10-01 22:25:59.627850,bob,charlie,2,4,42,1.58,done,2,0
813,Update dependencies,Optimize slow queries causing high CPU usage on replica DB.,2025-09-09 22:25:59.627850,2025-09-20 22:25:59.627850,alice,bob,0,12,110,1.7,in_progress,11,1
814,Prepare monthly report,Update package.json dependencies and run compatibility tests.,2025-09-26 22:25:59.627850,2025-10-16 22:25:59.627850,bob,diana,0,2,34,1.17,open,20,0
815,Deploy microservice,Update package.json dependencies and run compatibility tests.,2025-09-12 22:25:59.627850,2025-09-28 22:25:59.627850,diana,diana,2,8,14,1.41,in_progress,16,1
816,Prepare monthly report,User cannot login with social auth. Error 500 observed on POST /auth.,2025-08-30 22:25:59.627850,2025-09-08 22:25:59.627850,bob,alice,0,8,129,4.02,open,9,1
817,Design landing page,Respond to important client email about billing dispute.,2025-09-21 22:25:59.627850,2025-10-01 22:25:59.627850,alice,diana,0,3,176,3.46,open,10,1
818,Optimize DB queries,Gather sales data and prepare report for stakeholders by Friday.,2025-08-29 22:25:59.627850,2025-09-02 22:25:59.627850,alice,charlie,1,4,28,1.57,open,4,1
819,Customer email reply,Respond to important client email about billing dispute.,2025-10-06 22:25:59.627850,2025-10-25 22:25:59.627850,diana,bob,0,4,60,1.15,open,19,0
820,Deploy microservice,Update package.json dependencies and run compatibility tests.,2025-09-11 22:25:59.627850,2025-09-25 22:25:59.627850,charlie,alice,2,4,141,2.19,open,14,1
821,Customer email reply,Investigate new ML library for text embeddings and feasibility.,2025-09-10 22:25:59.627850,2025-09-26 22:25:59.627850,bob,charlie,0,12,42,2.13,done,16,0
822,Customer email reply,Update package.json dependencies and run compatibility tests.,2025-08-15 22:25:59.627850,2025-09-04 22:25:59.627850,alice,alice,0,8,176,1.58,done,20,0
823,Optimize DB queries,Update package.json dependencies and run compatibility tests.,2025-09-23 22:25:59.627850,2025-10-05 22:25:59.627850,alice,bob,0,12,118,2.25,in_progress,12,1
824,Update dependencies,Update package.json dependencies and run compatibility tests.,2025-08-19 22:25:59.627850,2025-08-27 22:25:59.627850,charlie,bob,0,12,46,4.62,done,8,0
825,Customer email reply,Optimize slow queries causing high CPU usage on replica DB.,2025-10-03 22:25:59.627850,2025-10-05 22:25:59.627850,charlie,alice,2,12,130,2.62,in_progress,2,1
826,Customer email reply,Optimize slow queries causing high CPU usage on replica DB.,2025-10-09 22:25:59.627850,2025-10-13 22:25:59.627850,bob,charlie,1,6,21,2.08,done,4,0
827,Research new lib,Respond to important client email about billing dispute.,2025-09-12 22:25:59.627850,2025-09-13 22:25:59.627850,alice,bob,2,8,118,4.06,open,1,1
828,Fix login bug,Optimize slow queries causing high CPU usage on replica DB.,2025-08-26 22:25:59.627850,2025-09-05 22:25:59.627850,charlie,alice,2,1,45,1.62,done,10,0
829,Prepare monthly report,Plan sprint items and assign tasks to frontend/backend teams.,2025-09-26 22:25:59.627850,2025-10-10 22:25:59.627850,charlie,diana,0,4,193,1.1,open,14,1
830,Plan sprint,Respond to important client email about billing dispute.,2025-10-04 22:25:59.627850,2025-10-14 22:25:59.627850,bob,alice,0,4,99,1.32,in_progress,10,0
831,Plan sprint,Deploy new service to production cluster and monitor for errors.,2025-08-15 22:25:59.627850,2025-08-16 22:25:59.627850,bob,alice,2,4,55,1.68,open,1,1
832,Fix login bug,Optimize slow queries causing high CPU usage on replica DB.,2025-09-22 22:25:59.627850,2025-10-06 22:25:59.627850,charlie,bob,2,1,99,1.27,done,14,0
833,Design landing page,User cannot login with social auth. Error 500 observed on POST /auth.,2025-09-28 22:25:59.627850,2025-10-15 22:25:59.627850,diana,diana,0,12,177,2.72,open,17,0
834,Deploy microservice,Deploy new service to production cluster and monitor for errors.,2025-10-13 22:25:59.627850,2025-10-22 22:25:59.627850,charlie,diana,2,4,38,2.44,open,9,0
835,Plan sprint,Deploy new service to production cluster and monitor for errors.,2025-10-05 22:25:59.627850,2025-10-15 22:25:59.627850,bob,diana,0,2,109,4.07,open,10,0
836,Update dependencies,Update package.json dependencies and run compatibility tests.,2025-08-29 22:25:59.627850,2025-09-18 22:25:59.627850,diana,bob,0,3,154,3.58,in_progress,20,1
837,Design landing page,User cannot login with social auth. Error 500 observed on POST /auth.,2025-09-13 22:25:59.627850,2025-09-18 22:25:59.627850,charlie,diana,1,8,59,3.71,done,5,0
838,Optimize DB queries,Plan sprint items and assign tasks to frontend/backend teams.,2025-08-30 22:25:59.627850,2025-09-02 22:25:59.627850,alice,alice,2,1,90,4.69,in_progress,3,1
839,Customer email reply,Plan sprint items and assign tasks to frontend/backend teams.,2025-10-13 22:25:59.627850,2025-11-02 22:25:59.627850,alice,alice,0,3,134,3.29,in_progress,20,0
840,Optimize DB queries,Respond to important client email about billing dispute.,2025-08-22 22:25:59.627850,2025-09-09 22:25:59.627850,alice,bob,0,3,48,2.77,in_progress,18,1
841,Write unit tests,Gather sales data and prepare report for stakeholders by Friday.,2025-08-19 22:25:59.627850,2025-08-30 22:25:59.627850,diana,bob,0,3,34,1.91,open,11,1
842,Write unit tests,Update package.json dependencies and run compatibility tests.,2025-09-30 22:25:59.627850,2025-10-12 22:25:59.627850,diana,charlie,0,3,161,4.23,in_progress,12,1
843,Research new lib,Respond to important client email about billing dispute.,2025-09-10 22:25:59.627850,2025-09-16 22:25:59.627850,charlie,diana,1,12,43,3.0,done,6,0
844,Write unit tests,User cannot login with social auth. Error 500 observed on POST /auth.,2025-08-26 22:25:59.627850,2025-08-31 22:25:59.627850,alice,bob,1,2,14,2.62,open,5,1
845,Write unit tests,Optimize slow queries causing high CPU usage on replica DB.,2025-08-21 22:25:59.627850,2025-09-06 22:25:59.627850,alice,diana,0,3,186,3.02,in_progress,16,1
846,Write unit tests,Create responsive landing page for product X using Figma mockups.,2025-10-07 22:25:59.627850,2025-10-12 22:25:59.627850,alice,charlie,1,1,57,4.41,open,5,1
847,Prepare monthly report,Investigate new ML library for text embeddings and feasibility.,2025-10-05 22:25:59.627850,2025-10-14 22:25:59.627850,bob,alice,0,6,151,1.31,open,9,0
848,Deploy microservice,Write unit tests for payment module to improve coverage.,2025-09-26 22:25:59.627850,2025-09-30 22:25:59.627850,charlie,alice,2,3,179,4.92,open,4,1
849,Optimize DB queries,Respond to important client email about billing dispute.,2025-09-20 22:25:59.627850,2025-09-24 22:25:59.627850,charlie,bob,1,1,25,2.57,done,4,0
850,Write unit tests,Write unit tests for payment module to improve coverage.,2025-09-23 22:25:59.627850,2025-10-02 22:25:59.627850,alice,charlie,0,1,172,3.3,in_progress,9,1
851,Customer email reply,Plan sprint items and assign tasks to frontend/backend teams.,2025-08-22 22:25:59.627850,2025-08-29 22:25:59.627850,alice,charlie,1,3,19,3.85,done,7,0
852,Plan sprint,Optimize slow queries causing high CPU usage on replica DB.,2025-08-19 22:25:59.627850,2025-09-01 22:25:59.627850,charlie,bob,0,2,107,0.9,open,13,1
853,Prepare monthly report,Optimize slow queries causing high CPU usage on replica DB.,2025-10-02 22:25:59.627850,2025-10-15 22:25:59.627850,charlie,bob,0,1,81,2.71,in_progress,13,0
854,Update dependencies,Plan sprint items and assign tasks to frontend/backend teams.,2025-08-22 22:25:59.627850,2025-09-03 22:25:59.627850,alice,charlie,0,6,56,2.7,in_progress,12,1
855,Write unit tests,Update package.json dependencies and run compatibility tests.,2025-09-19 22:25:59.627850,2025-10-09 22:25:59.627850,diana,alice,0,12,113,4.15,done,20,0
856,Prepare monthly report,Optimize slow queries causing high CPU usage on replica DB.,2025-09-23 22:25:59.627850,2025-10-07 22:25:59.627850,alice,alice,0,6,92,4.88,done,14,0
857,Deploy microservice,Gather sales data and prepare report for stakeholders by Friday.,2025-10-12 22:25:59.627850,2025-10-28 22:25:59.627850,alice,charlie,2,4,116,0.86,in_progress,16,0
858,Update dependencies,Gather sales data and prepare report for stakeholders by Friday.,2025-08-22 22:25:59.627850,2025-09-01 22:25:59.627850,bob,diana,0,3,150,0.71,open,10,1
859,Fix login bug,Investigate new ML library for text embeddings and feasibility.,2025-08-20 22:25:59.627850,2025-09-06 22:25:59.627850,diana,diana,2,1,123,3.47,done,17,0
860,Update dependencies,Respond to important client email about billing dispute.,2025-08-30 22:25:59.627850,2025-09-18 22:25:59.627850,alice,alice,0,1,194,3.48,open,19,1
861,Prepare monthly report,Optimize slow queries causing high CPU usage on replica DB.,2025-08-16 22:25:59.627850,2025-08-19 22:25:59.627850,diana,charlie,2,3,155,3.76,done,3,0
862,Write unit tests,Plan sprint items and assign tasks to frontend/backend teams.,2025-10-04 22:25:59.627850,2025-10-13 22:25:59.627850,charlie,bob,0,2,52,0.85,done,9,0
863,Update dependencies,Create responsive landing page for product X using Figma mockups.,2025-09-10 22:25:59.627850,2025-09-28 22:25:59.627850,alice,alice,0,4,34,0.56,done,18,0
864,Write unit tests,Write unit tests for payment module to improve coverage.,2025-09-27 22:25:59.627850,2025-10-10 22:25:59.627850,diana,charlie,0,6,162,2.12,done,13,0
865,Optimize DB queries,Update package.json dependencies and run compatibility tests.,2025-08-19 22:25:59.627850,2025-08-24 22:25:59.627850,bob,alice,1,2,33,4.17,done,5,0
866,Deploy microservice,User cannot login with social auth. Error 500 observed on POST /auth.,2025-08-27 22:25:59.627850,2025-09-12 22:25:59.627850,bob,bob,2,4,165,4.36,done,16,0
867,Deploy microservice,Create responsive landing page for product X using Figma mockups.,2025-09-02 22:25:59.627850,2025-09-17 22:25:59.627850,bob,diana,2,4,10,1.02,open,15,1
868,Write unit tests,Write unit tests for payment module to improve coverage.,2025-09-13 22:25:59.627850,2025-09-14 22:25:59.627850,diana,bob,2,2,80,3.06,in_progress,1,1
869,Fix login bug,Respond to important client email about billing dispute.,2025-08-14 22:25:59.627850,2025-08-18 22:25:59.627850,diana,diana,2,12,131,3.82,done,4,0
870,Research new lib,Update package.json dependencies and run compatibility tests.,2025-08-16 22:25:59.627850,2025-09-01 22:25:59.627850,diana,diana,0,6,156,3.76,done,16,0
871,Write unit tests,Deploy new service to production cluster and monitor for errors.,2025-09-28 22:25:59.627850,2025-09-30 22:25:59.627850,alice,diana,2,6,85,2.99,in_progress,2,1
872,Optimize DB queries,Write unit tests for payment module to improve coverage.,2025-08-21 22:25:59.627850,2025-09-06 22:25:59.627850,charlie,diana,0,8,116,0.59,in_progress,16,1
873,Deploy microservice,Write unit tests for payment module to improve coverage.,2025-09-05 22:25:59.627850,2025-09-20 22:25:59.627850,bob,bob,2,6,180,2.03,done,15,0
874,Write unit tests,Gather sales data and prepare report for stakeholders by Friday.,2025-10-09 22:25:59.627850,2025-10-19 22:25:59.627850,diana,diana,0,12,177,3.44,in_progress,10,0
875,Write unit tests,Gather sales data and prepare report for stakeholders by Friday.,2025-09-22 22:25:59.627850,2025-09-29 22:25:59.627850,charlie,alice,1,8,128,1.08,open,7,1
876,Prepare monthly report,Plan sprint items and assign tasks to frontend/backend teams.,2025-09-14 22:25:59.627850,2025-09-18 22:25:59.627850,diana,diana,1,3,65,1.44,open,4,1
877,Fix login bug,Respond to important client email about billing dispute.,2025-10-09 22:25:59.627850,2025-10-18 22:25:59.627850,charlie,bob,2,2,133,0.64,open,9,0
878,Customer email reply,Optimize slow queries causing high CPU usage on replica DB.,2025-08-21 22:25:59.627850,2025-09-10 22:25:59.627850,bob,alice,0,6,62,2.69,in_progress,20,1
879,Customer email reply,User cannot login with social auth. Error 500 observed on POST /auth.,2025-10-02 22:25:59.627850,2025-10-20 22:25:59.627850,charlie,bob,0,12,181,4.43,done,18,0
880,Design landing page,User cannot login with social auth. Error 500 observed on POST /auth.,2025-10-12 22:25:59.627850,2025-10-27 22:25:59.627850,diana,alice,0,1,161,3.24,open,15,0
881,Research new lib,User cannot login with social auth. Error 500 observed on POST /auth.,2025-09-15 22:25:59.627850,2025-09-19 22:25:59.627850,bob,alice,1,12,57,4.6,open,4,1
882,Update dependencies,Write unit tests for payment module to improve coverage.,2025-10-01 22:25:59.627850,2025-10-18 22:25:59.627850,diana,alice,0,2,170,2.14,open,17,0
883,Design landing page,Deploy new service to production cluster and monitor for errors.,2025-09-11 22:25:59.627850,2025-09-25 22:25:59.627850,alice,bob,0,12,126,2.04,done,14,0
884,Prepare monthly report,Create responsive landing page for product X using Figma mockups.,2025-08-31 22:25:59.627850,2025-09-12 22:25:59.627850,diana,charlie,0,8,175,1.6,done,12,0
885,Optimize DB queries,Deploy new service to production cluster and monitor for errors.,2025-08-22 22:25:59.627850,2025-09-05 22:25:59.627850,diana,diana,0,4,137,4.08,in_progress,14,1
886,Fix login bug,Write unit tests for payment module to improve coverage.,2025-08-23 22:25:59.627850,2025-08-24 22:25:59.627850,alice,alice,2,3,85,2.31,open,1,1
887,Optimize DB queries,User cannot login with social auth. Error 500 observed on POST /auth.,2025-09-08 22:25:59.627850,2025-09-10 22:25:59.627850,bob,alice,2,8,187,4.1,done,2,0
888,Update dependencies,Optimize slow queries causing high CPU usage on replica DB.,2025-09-08 22:25:59.627850,2025-09-26 22:25:59.627850,charlie,charlie,0,3,7,4.22,done,18,0
889,Plan sprint,Gather sales data and prepare report for stakeholders by Friday.,2025-09-27 22:25:59.627850,2025-10-10 22:25:59.627850,diana,bob,0,6,164,4.05,done,13,0
890,Write unit tests,Respond to important client email about billing dispute.,2025-10-09 22:25:59.627850,2025-10-22 22:25:59.627850,bob,charlie,0,1,14,2.92,in_progress,13,0
891,Prepare monthly report,Investigate new ML library for text embeddings and feasibility.,2025-09-17 22:25:59.627850,2025-09-27 22:25:59.627850,bob,alice,0,6,146,1.91,in_progress,10,1
892,Prepare monthly report,User cannot login with social auth. Error 500 observed on POST /auth.,2025-08-15 22:25:59.627850,2025-09-02 22:25:59.627850,charlie,bob,0,12,82,3.77,done,18,0
893,Design landing page,User cannot login with social auth. Error 500 observed on POST /auth.,2025-10-06 22:25:59.627850,2025-10-18 22:25:59.627850,charlie,charlie,0,1,17,3.9,open,12,0
894,Write unit tests,Update package.json dependencies and run compatibility tests.,2025-09-19 22:25:59.627850,2025-09-20 22:25:59.627850,diana,charlie,2,2,195,4.95,done,1,0
895,Research new lib,Plan sprint items and assign tasks to frontend/backend teams.,2025-08-28 22:25:59.627850,2025-09-09 22:25:59.627850,charlie,charlie,0,8,188,3.08,open,12,1
896,Optimize DB queries,Investigate new ML library for text embeddings and feasibility.,2025-09-30 22:25:59.627850,2025-10-08 22:25:59.627850,alice,charlie,0,6,154,1.37,in_progress,8,1
897,Write unit tests,Create responsive landing page for product X using Figma mockups.,2025-08-23 22:25:59.627850,2025-09-06 22:25:59.627850,diana,alice,0,1,20,2.41,open,14,1
898,Write unit tests,Deploy new service to production cluster and monitor for errors.,2025-09-11 22:25:59.627850,2025-09-14 22:25:59.627850,charlie,diana,2,6,148,2.84,in_progress,3,1
899,Update dependencies,Plan sprint items and assign tasks to frontend/backend teams.,2025-09-14 22:25:59.627850,2025-09-28 22:25:59.627850,diana,diana,0,8,111,4.21,open,14,1
900,Research new lib,Gather sales data and prepare report for stakeholders by Friday.,2025-09-14 22:25:59.627850,2025-09-29 22:25:59.627850,bob,alice,0,8,59,2.55,open,15,1
901,Prepare monthly report,Investigate new ML library for text embeddings and feasibility.,2025-09-06 22:25:59.627850,2025-09-10 22:25:59.627850,diana,alice,1,1,99,3.07,open,4,1
902,Research new lib,Gather sales data and prepare report for stakeholders by Friday.,2025-08-21 22:25:59.627850,2025-09-02 22:25:59.627850,charlie,charlie,0,3,80,2.69,open,12,1
903,Prepare monthly report,Plan sprint items and assign tasks to frontend/backend teams.,2025-09-09 22:25:59.627850,2025-09-11 22:25:59.627850,charlie,charlie,2,2,51,4.19,in_progress,2,1
904,Fix login bug,Create responsive landing page for product X using Figma mockups.,2025-09-18 22:25:59.627850,2025-09-30 22:25:59.627850,alice,alice,2,4,128,3.08,done,12,0
905,Write unit tests,Respond to important client email about billing dispute.,2025-10-03 22:25:59.627850,2025-10-16 22:25:59.627850,diana,bob,0,12,40,2.77,in_progress,13,0
906,Write unit tests,Write unit tests for payment module to improve coverage.,2025-08-23 22:25:59.627850,2025-09-03 22:25:59.627850,alice,diana,0,4,64,4.55,in_progress,11,1
907,Research new lib,User cannot login with social auth. Error 500 observed on POST /auth.,2025-09-25 22:25:59.627850,2025-10-10 22:25:59.627850,charlie,alice,0,12,47,3.68,done,15,0
908,Update dependencies,Investigate new ML library for text embeddings and feasibility.,2025-09-24 22:25:59.627850,2025-09-28 22:25:59.627850,alice,bob,1,6,143,3.1,open,4,1
909,Plan sprint,Investigate new ML library for text embeddings and feasibility.,2025-08-26 22:25:59.627850,2025-09-11 22:25:59.627850,alice,alice,0,8,141,1.31,open,16,1
910,Update dependencies,Deploy new service to production cluster and monitor for errors.,2025-08-29 22:25:59.627850,2025-09-17 22:25:59.627850,diana,alice,0,12,141,3.23,in_progress,19,1
911,Plan sprint,User cannot login with social auth. Error 500 observed on POST /auth.,2025-09-14 22:25:59.627850,2025-09-15 22:25:59.627850,charlie,diana,2,2,111,0.61,done,1,0
912,Customer email reply,Optimize slow queries causing high CPU usage on replica DB.,2025-08-30 22:25:59.627850,2025-09-02 22:25:59.627850,alice,alice,2,6,48,1.78,open,3,1
913,Update dependencies,Create responsive landing page for product X using Figma mockups.,2025-08-23 22:25:59.627850,2025-09-02 22:25:59.627850,diana,bob,0,1,162,4.83,open,10,1
914,Fix login bug,User cannot login with social auth. Error 500 observed on POST /auth.,2025-09-02 22:25:59.627850,2025-09-15 22:25:59.627850,alice,charlie,2,2,110,4.52,in_progress,13,1
915,Optimize DB queries,Create responsive landing page for product X using Figma mockups.,2025-08-17 22:25:59.627850,2025-08-24 22:25:59.627850,bob,bob,1,4,135,3.89,in_progress,7,1
916,Design landing page,Update package.json dependencies and run compatibility tests.,2025-08-17 22:25:59.627850,2025-08-28 22:25:59.627850,diana,diana,0,1,128,0.63,done,11,0
917,Deploy microservice,User cannot login with social auth. Error 500 observed on POST /auth.,2025-08-31 22:25:59.627850,2025-09-18 22:25:59.627850,alice,bob,2,12,147,3.43,open,18,1
918,Update dependencies,Plan sprint items and assign tasks to frontend/backend teams.,2025-09-09 22:25:59.627850,2025-09-24 22:25:59.627850,alice,bob,0,12,41,2.18,open,15,1
919,Deploy microservice,Investigate new ML library for text embeddings and feasibility.,2025-10-13 22:25:59.627850,2025-10-27 22:25:59.627850,diana,alice,2,1,123,4.83,done,14,0
920,Update dependencies,Gather sales data and prepare report for stakeholders by Friday.,2025-08-14 22:25:59.627850,2025-08-16 22:25:59.627850,diana,charlie,2,6,69,4.28,in_progress,2,1
921,Customer email reply,Deploy new service to production cluster and monitor for errors.,2025-09-20 22:25:59.627850,2025-10-07 22:25:59.627850,charlie,alice,0,2,194,2.9,open,17,1
922,Update dependencies,Create responsive landing page for product X using Figma mockups.,2025-09-08 22:25:59.627850,2025-09-12 22:25:59.627850,bob,charlie,1,4,58,3.25,in_progress,4,1
923,Customer email reply,Update package.json dependencies and run compatibility tests.,2025-10-01 22:25:59.627850,2025-10-16 22:25:59.627850,charlie,bob,0,8,87,2.04,in_progress,15,0
924,Plan sprint,Respond to important client email about billing dispute.,2025-08-15 22:25:59.627850,2025-08-20 22:25:59.627850,alice,diana,1,1,7,3.53,in_progress,5,1
925,Research new lib,Write unit tests for payment module to improve coverage.,2025-10-01 22:25:59.627850,2025-10-14 22:25:59.627850,alice,alice,0,6,12,4.52,done,13,0
926,Write unit tests,Create responsive landing page for product X using Figma mockups.,2025-09-05 22:25:59.627850,2025-09-18 22:25:59.627850,charlie,diana,0,2,183,4.93,open,13,1
927,Write unit tests,Respond to important client email about billing dispute.,2025-10-12 22:25:59.627850,2025-10-19 22:25:59.627850,diana,alice,1,2,195,0.59,in_progress,7,0
928,Customer email reply,Deploy new service to production cluster and monitor for errors.,2025-08-19 22:25:59.627850,2025-09-08 22:25:59.627850,charlie,bob,0,2,131,4.85,open,20,1
929,Update dependencies,Write unit tests for payment module to improve coverage.,2025-10-10 22:25:59.627850,2025-10-30 22:25:59.627850,bob,alice,0,2,168,2.28,in_progress,20,0
930,Plan sprint,Investigate new ML library for text embeddings and feasibility.,2025-09-14 22:25:59.627850,2025-09-20 22:25:59.627850,bob,bob,1,1,155,1.08,open,6,1
931,Prepare monthly report,Update package.json dependencies and run compatibility tests.,2025-10-12 22:25:59.627850,2025-10-31 22:25:59.627850,bob,charlie,0,2,178,0.6,done,19,0
932,Research new lib,Plan sprint items and assign tasks to frontend/backend teams.,2025-08-30 22:25:59.627850,2025-09-17 22:25:59.627850,diana,alice,0,4,169,3.53,done,18,0
933,Fix login bug,Respond to important client email about billing dispute.,2025-09-10 22:25:59.627850,2025-09-24 22:25:59.627850,charlie,alice,2,8,137,2.6,in_progress,14,1
934,Research new lib,User cannot login with social auth. Error 500 observed on POST /auth.,2025-10-09 22:25:59.627850,2025-10-17 22:25:59.627850,alice,charlie,0,4,141,2.52,open,8,0
935,Optimize DB queries,Deploy new service to production cluster and monitor for errors.,2025-09-04 22:25:59.627850,2025-09-07 22:25:59.627850,alice,bob,2,8,113,4.81,open,3,1
936,Deploy microservice,Gather sales data and prepare report for stakeholders by Friday.,2025-09-04 22:25:59.627850,2025-09-14 22:25:59.627850,alice,alice,2,1,127,2.44,open,10,1
937,Plan sprint,Respond to important client email about billing dispute.,2025-10-06 22:25:59.627850,2025-10-15 22:25:59.627850,bob,alice,0,4,66,4.81,open,9,0
938,Customer email reply,Investigate new ML library for text embeddings and feasibility.,2025-10-03 22:25:59.627850,2025-10-11 22:25:59.627850,alice,diana,0,12,29,3.31,done,8,0
939,Design landing page,Create responsive landing page for product X using Figma mockups.,2025-08-17 22:25:59.627850,2025-08-19 22:25:59.627850,diana,charlie,2,12,182,0.79,open,2,1
940,Fix login bug,Write unit tests for payment module to improve coverage.,2025-08-17 22:25:59.627850,2025-08-27 22:25:59.627850,diana,alice,2,1,178,0.75,open,10,1
941,Update dependencies,Optimize slow queries causing high CPU usage on replica DB.,2025-09-08 22:25:59.627850,2025-09-12 22:25:59.627850,diana,bob,1,12,158,4.04,done,4,0
942,Fix login bug,Write unit tests for payment module to improve coverage.,2025-09-07 22:25:59.627850,2025-09-22 22:25:59.627850,diana,alice,2,3,171,4.72,open,15,1
943,Write unit tests,Investigate new ML library for text embeddings and feasibility.,2025-09-04 22:25:59.627850,2025-09-23 22:25:59.627850,bob,alice,0,1,8,3.18,open,19,1
944,Plan sprint,Deploy new service to production cluster and monitor for errors.,2025-10-10 22:25:59.627850,2025-10-29 22:25:59.627850,bob,charlie,0,3,112,2.67,done,19,0
945,Write unit tests,Gather sales data and prepare report for stakeholders by Friday.,2025-08-29 22:25:59.627850,2025-09-03 22:25:59.627850,alice,alice,1,2,84,3.13,done,5,0
946,Customer email reply,Update package.json dependencies and run compatibility tests.,2025-09-20 22:25:59.627850,2025-10-08 22:25:59.627850,bob,bob,0,4,84,3.21,in_progress,18,1
947,Customer email reply,User cannot login with social auth. Error 500 observed on POST /auth.,2025-09-16 22:25:59.627850,2025-10-05 22:25:59.627850,bob,alice,0,2,134,4.19,done,19,0
948,Fix login bug,Optimize slow queries causing high CPU usage on replica DB.,2025-09-05 22:25:59.627850,2025-09-12 22:25:59.627850,bob,bob,2,12,22,2.04,done,7,0
949,Write unit tests,Write unit tests for payment module to improve coverage.,2025-09-21 22:25:59.627850,2025-10-02 22:25:59.627850,charlie,charlie,0,4,89,1.23,in_progress,11,1
950,Fix login bug,Write unit tests for payment module to improve coverage.,2025-08-28 22:25:59.627850,2025-08-29 22:25:59.627850,bob,bob,2,4,164,1.46,in_progress,1,1
951,Customer email reply,Optimize slow queries causing high CPU usage on replica DB.,2025-08-27 22:25:59.627850,2025-09-09 22:25:59.627850,bob,alice,0,3,7,0.83,open,13,1
952,Research new lib,Create responsive landing page for product X using Figma mockups.,2025-08-23 22:25:59.627850,2025-09-02 22:25:59.627850,diana,bob,0,8,154,4.61,in_progress,10,1
953,Fix login bug,User cannot login with social auth. Error 500 observed on POST /auth.,2025-08-26 22:25:59.627850,2025-09-02 22:25:59.627850,charlie,bob,2,2,72,3.73,in_progress,7,1
954,Research new lib,Deploy new service to production cluster and monitor for errors.,2025-08-25 22:25:59.627850,2025-09-01 22:25:59.627850,alice,bob,1,12,72,4.6,open,7,1
955,Prepare monthly report,Optimize slow queries causing high CPU usage on replica DB.,2025-09-24 22:25:59.627850,2025-09-28 22:25:59.627850,charlie,bob,1,3,121,1.58,in_progress,4,1
956,Prepare monthly report,Investigate new ML library for text embeddings and feasibility.,2025-10-04 22:25:59.627850,2025-10-24 22:25:59.627850,diana,alice,0,1,41,4.47,open,20,0
957,Deploy microservice,Deploy new service to production cluster and monitor for errors.,2025-09-17 22:25:59.627850,2025-09-30 22:25:59.627850,charlie,charlie,2,6,114,4.9,open,13,1
958,Fix login bug,Plan sprint items and assign tasks to frontend/backend teams.,2025-09-20 22:25:59.627850,2025-09-27 22:25:59.627850,charlie,bob,2,3,68,0.74,in_progress,7,1
959,Prepare monthly report,Investigate new ML library for text embeddings and feasibility.,2025-09-20 22:25:59.627850,2025-10-06 22:25:59.627850,bob,alice,0,12,125,4.06,done,16,0
960,Design landing page,Gather sales data and prepare report for stakeholders by Friday.,2025-09-15 22:25:59.627850,2025-09-28 22:25:59.627850,charlie,diana,0,6,123,1.31,done,13,0
961,Customer email reply,Investigate new ML library for text embeddings and feasibility.,2025-09-27 22:25:59.627850,2025-10-13 22:25:59.627850,diana,diana,0,3,153,2.3,done,16,0
962,Fix login bug,Deploy new service to production cluster and monitor for errors.,2025-08-28 22:25:59.627850,2025-09-04 22:25:59.627850,diana,bob,2,4,60,1.88,in_progress,7,1
963,Plan sprint,Gather sales data and prepare report for stakeholders by Friday.,2025-10-12 22:25:59.627850,2025-10-24 22:25:59.627850,charlie,alice,0,2,197,0.88,in_progress,12,0
964,Research new lib,Respond to important client email about billing dispute.,2025-08-28 22:25:59.627850,2025-09-16 22:25:59.627850,alice,diana,0,6,164,2.01,in_progress,19,1
965,Write unit tests,Optimize slow queries causing high CPU usage on replica DB.,2025-09-09 22:25:59.627850,2025-09-21 22:25:59.627850,diana,charlie,0,3,102,0.61,in_progress,12,1
966,Deploy microservice,Update package.json dependencies and run compatibility tests.,2025-09-24 22:25:59.627850,2025-09-27 22:25:59.627850,charlie,alice,2,3,133,2.81,done,3,0
967,Design landing page,Update package.json dependencies and run compatibility tests.,2025-10-12 22:25:59.627850,2025-10-20 22:25:59.627850,alice,alice,0,1,97,0.67,open,8,0
968,Customer email reply,Deploy new service to production cluster and monitor for errors.,2025-09-26 22:25:59.627850,2025-10-07 22:25:59.627850,charlie,charlie,0,8,179,4.3,open,11,1
969,Plan sprint,Gather sales data and prepare report for stakeholders by Friday.,2025-10-07 22:25:59.627850,2025-10-25 22:25:59.627850,charlie,alice,0,12,81,1.77,in_progress,18,0
970,Optimize DB queries,Optimize slow queries causing high CPU usage on replica DB.,2025-10-05 22:25:59.627850,2025-10-24 22:25:59.627850,alice,diana,0,8,136,4.95,open,19,0
971,Optimize DB queries,Deploy new service to production cluster and monitor for errors.,2025-08-28 22:25:59.627850,2025-09-04 22:25:59.627850,diana,bob,1,6,155,4.04,in_progress,7,1
972,Write unit tests,Respond to important client email about billing dispute.,2025-10-03 22:25:59.627850,2025-10-06 22:25:59.627850,charlie,bob,2,4,183,2.38,in_progress,3,1
